Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
1,2,1,842,3,3,4,2,4,2,3,3,0,12,3,2,9,7,7,3,1,43,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,6,4,125,2,3,3,2,1,2,3,1,0,12,0,3,11,8,5,7,0,20,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,3,1506,1,2,3,2,1,2,3,4,1,1,2,1,1,0,0,0,0,27,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,22,4,1389,4,3,3,2,1,2,3,4,2,10,3,2,10,2,6,7,1,21,11,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,10,4,1809,4,3,1,2,1,2,3,2,0,10,4,1,10,3,0,8,1,27,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,2,3,505,3,3,4,2,2,2,3,3,0,30,2,3,5,4,1,2,0,25,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,9,3,1558,3,4,3,2,6,2,3,1,2,5,2,2,1,0,0,0,0,24,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2,4,1789,3,3,4,2,7,2,3,3,1,24,3,3,2,1,2,2,0,22,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,7,2,1601,3,2,4,2,1,2,3,4,1,1,5,2,1,0,0,1,0,34,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,26,5,1578,3,2,4,2,1,2,4,3,1,36,3,3,36,6,2,13,0,19,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,1,387,2,3,3,2,1,2,4,3,0,20,3,3,20,16,11,6,0,22,8,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,7,3,416,2,4,4,2,4,2,3,2,1,10,3,2,8,7,7,7,0,21,8,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,9,3,762,3,3,4,2,7,2,3,3,0,30,1,2,10,7,1,1,0,26,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,2,816,2,2,1,2,1,2,3,4,1,1,1,3,1,0,0,0,1,28,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,9,3,1876,2,3,4,2,1,2,3,3,0,1,3,2,1,0,0,0,1,29,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,10,4,1312,4,3,3,2,3,2,3,1,0,10,0,3,7,7,1,7,0,26,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,17,2,1219,4,3,2,2,1,2,3,1,1,1,3,1,1,0,0,0,1,23,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,7,4,1428,4,3,1,2,7,2,3,2,2,8,3,3,3,2,0,2,0,22,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,8,1,1544,3,1,1,2,3,2,3,3,1,9,3,3,7,7,0,7,0,20,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,3,1346,3,3,4,2,1,2,3,3,0,9,4,3,9,8,8,8,0,31,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,8,1,602,3,3,3,2,1,2,3,1,1,8,3,3,8,3,0,7,0,31,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,12,3,58,2,3,3,2,1,2,3,4,0,23,0,3,22,15,15,8,1,18,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,6,4,378,3,3,4,2,4,2,3,2,1,7,5,4,5,4,0,1,0,30,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,2,1635,4,2,4,2,1,2,3,1,2,10,3,3,10,7,3,9,0,35,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,9,4,27,3,2,1,2,7,2,4,2,0,10,4,3,5,3,0,3,1,26,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,24,4,1968,1,3,1,2,6,2,3,2,0,15,2,2,2,2,2,2,1,38,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,2,4,2051,3,3,3,2,2,2,3,2,3,20,2,3,5,3,0,2,0,20,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,10,5,1268,4,4,3,2,0,2,3,4,2,10,3,3,9,8,0,8,0,23,11,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,3,2020,2,3,4,2,6,2,3,3,0,6,2,3,4,3,1,2,0,38,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,28,1,716,4,4,3,2,1,2,3,3,3,20,3,3,20,8,3,8,0,30,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,17,3,1419,2,2,1,2,1,2,3,1,0,10,3,2,10,9,0,9,0,19,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,16,3,819,1,3,1,2,5,2,3,3,0,6,3,3,3,2,0,2,1,27,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,10,3,1869,3,3,2,2,5,2,4,3,3,14,2,3,8,7,0,7,1,32,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,11,2,70,3,2,1,2,2,2,3,3,1,10,3,3,4,0,2,3,0,25,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,14,3,1503,3,3,3,2,3,2,3,3,1,11,4,2,5,4,1,2,0,36,9,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,12,4,1158,2,3,4,2,3,2,3,1,1,6,4,3,1,0,0,0,0,35,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,3,96,2,3,2,2,1,2,3,2,2,10,3,3,10,4,0,9,0,22,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,4,2,1687,4,3,3,2,7,2,3,4,1,7,5,2,0,0,0,0,0,31,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,1,967,3,2,4,2,1,2,3,1,1,16,6,3,16,7,3,7,1,20,8,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,5,2,103,2,3,2,2,8,2,4,4,1,16,2,3,4,2,0,2,0,30,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,3,657,4,2,2,2,1,2,3,4,0,1,0,4,1,0,0,0,0,19,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2,1,712,2,4,2,2,3,2,3,4,0,12,3,3,2,2,2,2,0,36,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,25,3,1076,3,2,4,2,5,2,3,3,1,18,5,3,1,0,0,0,0,25,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,10,3,486,3,3,1,2,6,2,4,2,1,17,3,3,5,4,0,3,0,20,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,22,4,1655,1,3,2,2,3,2,3,2,2,27,2,3,4,2,1,2,0,22,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,24,3,392,4,3,3,2,3,2,4,4,1,19,0,1,1,0,0,0,1,25,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,4,664,4,2,1,2,7,2,3,1,1,21,3,1,3,2,0,2,0,27,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,11,3,1016,4,2,1,2,1,2,3,1,0,1,2,3,1,0,0,0,1,19,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,2,1858,3,3,4,2,1,2,3,2,1,3,2,3,3,2,2,2,0,25,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,8,3,241,3,3,1,2,4,2,3,3,1,19,3,3,2,2,2,2,0,37,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,11,1,1434,2,3,1,2,0,2,3,2,0,6,3,4,5,0,1,4,0,21,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,4,966,3,3,1,2,1,2,3,3,1,8,2,4,8,7,6,3,0,24,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,2,3,94,3,3,2,2,0,2,4,4,1,6,3,3,5,4,0,4,0,23,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,26,4,1973,3,4,2,2,4,2,3,1,1,35,0,3,10,9,1,4,0,20,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,15,3,1628,1,2,3,2,1,2,3,4,2,18,2,3,18,15,14,12,0,22,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,5,4,1764,2,3,2,2,2,2,3,2,0,12,3,3,7,7,0,7,0,20,6,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,15,2,1356,3,3,1,2,1,2,3,4,0,10,6,4,10,8,9,6,0,24,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,4,259,3,2,3,2,0,2,3,1,1,34,5,3,33,18,11,9,0,18,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,9,3,812,3,2,2,2,1,2,3,3,3,1,4,3,1,0,0,0,0,23,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,11,4,2045,2,2,4,2,4,2,3,1,1,8,2,2,6,3,0,0,0,28,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,10,3,580,3,2,4,2,2,2,3,3,1,15,3,3,3,2,1,2,0,31,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,24,2,223,3,4,4,2,3,2,3,2,1,12,2,1,5,3,1,4,0,45,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,29,4,376,1,3,2,2,1,2,3,4,1,10,2,2,10,7,9,9,1,37,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,2,4,426,3,3,4,2,0,2,3,2,1,3,2,1,2,2,2,2,0,28,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,2,5,625,2,3,1,2,7,2,3,2,1,22,2,3,18,16,11,8,0,19,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,2,106,1,3,4,2,3,2,3,4,1,24,4,3,1,0,1,0,0,31,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,26,4,684,1,3,1,2,2,2,3,4,2,5,4,3,1,1,0,0,1,40,6,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,1,113,3,3,1,2,3,2,3,3,1,3,3,3,0,0,0,0,0,20,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,18,4,275,4,3,4,2,1,2,3,1,2,7,0,3,7,7,1,7,0,42,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,8,3,1860,4,3,3,2,4,2,3,4,0,8,3,3,0,0,0,0,0,34,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,16,3,586,4,3,3,2,4,2,3,3,0,10,2,3,8,7,0,0,0,25,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,11,3,306,2,3,4,2,1,2,3,3,3,10,1,3,10,8,0,7,0,27,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,8,3,1304,3,4,4,2,1,2,3,3,2,10,4,4,10,7,0,8,0,22,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,9,4,1807,4,3,1,2,4,2,3,3,1,11,3,2,7,1,0,7,1,23,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,4,337,2,3,3,2,9,2,3,1,1,9,3,3,2,2,2,2,0,22,6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,15,2,30,3,3,4,2,1,2,3,4,0,0,6,3,0,0,0,0,0,21,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,7,3,438,4,3,4,2,4,2,3,4,3,13,3,3,7,7,1,7,0,18,12,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,15,3,1485,2,3,1,2,7,2,3,4,2,16,3,2,14,8,6,9,0,18,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,18,4,1998,4,3,1,2,6,2,3,3,1,9,3,2,4,3,1,2,0,33,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,9,3,893,2,2,2,2,0,2,3,4,1,3,3,3,2,2,1,2,0,35,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,3,1,1124,1,3,3,2,3,2,3,4,1,23,3,3,12,9,4,9,0,23,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,2,3,471,3,3,2,2,1,2,3,3,1,8,4,3,8,0,0,7,0,24,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,5,2,1555,4,2,2,2,3,2,3,1,1,12,2,3,7,1,2,5,0,20,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,26,4,851,1,3,3,2,2,2,3,3,1,29,2,2,20,6,4,17,0,22,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,2,1441,1,3,1,2,2,2,4,4,1,5,3,4,3,2,1,0,0,51,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,19,4,698,3,3,2,2,2,2,3,3,1,16,1,4,9,7,7,1,0,38,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,8,4,179,1,1,4,2,2,2,3,4,0,18,2,3,4,2,0,3,1,33,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,10,3,1790,4,3,1,2,7,2,3,4,1,15,1,3,12,8,5,7,0,21,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,8,4,458,2,3,2,2,1,2,3,1,1,8,3,3,8,7,0,7,0,19,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,2,1109,4,3,1,2,0,2,3,4,1,23,3,3,22,6,13,7,0,19,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,5,4,1673,1,3,4,2,1,2,3,1,2,10,2,3,10,0,0,2,0,21,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,5,3,1471,3,2,3,2,3,2,3,4,0,7,5,3,5,2,0,3,0,37,10,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,7,3,1507,3,3,1,2,0,2,3,4,0,5,5,3,4,2,1,3,0,23,8,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,6,2,555,4,1,3,2,0,2,3,4,1,3,3,2,2,2,1,0,1,31,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,1,2,497,4,3,2,2,1,2,3,2,1,5,2,3,5,2,0,4,0,22,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,3,3,2024,1,2,4,2,0,2,3,3,2,10,2,3,9,7,3,4,0,26,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,3,488,1,3,2,2,1,2,3,3,0,8,5,3,8,7,7,7,1,33,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,16,4,1001,3,3,2,2,9,2,3,2,1,4,2,3,2,2,2,2,0,23,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,23,3,495,4,3,4,2,9,2,3,4,0,6,4,3,3,2,1,2,0,23,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,6,1,1291,3,3,3,2,0,2,3,4,0,4,3,3,3,2,2,2,0,31,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,3,1,926,2,3,3,2,0,2,3,1,1,4,3,4,3,2,0,2,1,18,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,5,3,940,3,2,2,2,2,2,3,4,1,24,3,3,6,0,0,4,0,34,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,8,5,1515,4,3,3,2,2,2,3,1,0,14,6,3,0,0,0,0,0,19,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3,4,1203,3,2,4,2,0,2,3,2,1,1,5,3,0,0,0,0,1,21,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,9,3,260,4,3,2,2,1,2,3,4,0,7,2,2,7,7,0,3,0,20,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,9,4,116,4,3,4,2,3,2,4,2,2,10,4,3,4,2,0,3,0,41,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,3,823,3,3,2,2,0,2,3,1,1,10,2,3,9,7,0,5,0,26,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,10,1,584,1,1,4,2,7,2,3,1,3,8,2,3,4,3,1,3,1,25,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,3,417,3,4,4,2,0,2,3,1,3,19,5,2,18,10,3,7,0,20,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,8,2,1724,2,3,1,2,2,2,3,2,1,18,3,3,1,0,0,0,0,22,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,3,2,1627,3,2,3,2,0,2,3,4,1,11,3,3,10,8,0,7,0,28,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,2,4,364,1,3,3,2,2,2,3,3,0,5,5,1,0,0,0,0,1,23,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,21,4,20,2,4,1,2,1,2,3,3,1,10,1,3,10,9,8,8,0,19,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,11,4,895,4,3,4,2,3,2,3,2,1,8,2,3,6,4,0,2,0,23,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,4,1069,4,3,4,2,9,2,3,4,2,23,0,3,2,2,2,2,0,23,12,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,10,3,1746,1,3,4,2,0,2,3,4,1,3,2,3,2,2,2,1,0,21,9,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,3,2,155,1,3,4,2,5,2,4,1,1,7,2,3,1,0,0,0,0,29,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,2,1,256,4,2,3,2,1,2,3,3,0,10,2,2,10,9,1,9,0,24,10,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,9,4,1772,3,3,1,2,1,2,4,2,2,5,2,3,5,3,0,4,0,36,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,2,3,521,2,2,3,2,6,2,4,2,1,20,3,3,1,0,0,0,0,20,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,3,1333,1,3,1,2,4,2,3,3,0,10,4,4,3,2,1,2,1,34,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,26,1,16,1,3,3,2,1,2,3,4,1,5,1,2,5,2,4,3,0,26,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2,4,803,1,4,1,2,6,2,3,4,0,17,2,3,15,7,4,12,0,21,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,10,3,1097,3,3,3,2,3,2,3,4,0,10,4,4,8,7,1,7,0,18,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2,2,1336,4,1,3,2,4,2,3,4,1,23,5,3,19,9,9,11,0,32,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,8,1,63,4,4,4,2,1,2,3,4,0,1,2,3,1,0,0,1,0,34,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,5,2,522,1,3,1,2,4,2,3,3,1,24,4,2,4,2,1,2,0,30,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1,2,741,1,1,2,2,7,2,3,4,0,10,4,3,7,7,3,7,1,18,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,8,2,808,3,3,1,2,5,2,3,2,1,6,1,3,3,2,1,2,0,28,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,3,1961,1,2,1,2,4,2,3,1,0,20,3,2,1,0,0,0,0,18,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,18,1,315,3,2,4,2,1,2,3,3,0,4,3,2,4,3,0,1,1,25,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
